2022-12-19 06:57:23: PING 217.25.239.31 (217.25.239.31) 56(84) bytes of data.
2022-12-23 00:10:21: 64 bytes from 217.25.239.31: icmp_seq=6082 ttl=57 time=11.1 ms
2022-12-23 00:10:36: 64 bytes from 217.25.239.31: icmp_seq=6083 ttl=57 time=10.4 ms
2022-12-23 00:10:51: 64 bytes from 217.25.239.31: icmp_seq=6084 ttl=57 time=11.5 ms
2022-12-23 00:11:06: 64 bytes from 217.25.239.31: icmp_seq=6085 ttl=57 time=10.3 ms
2022-12-23 00:11:21: 64 bytes from 217.25.239.31: icmp_seq=6086 ttl=57 time=9.97 ms
2022-12-23 00:11:36: 64 bytes from 217.25.239.31: icmp_seq=6087 ttl=57 time=10.2 ms
2022-12-23 00:11:51: 64 bytes from 217.25.239.31: icmp_seq=6088 ttl=57 time=9.98 ms
2022-12-23 00:12:06: 64 bytes from 217.25.239.31: icmp_seq=6089 ttl=57 time=10.7 ms
2022-12-23 00:12:21: 64 bytes from 217.25.239.31: icmp_seq=6090 ttl=57 time=11.1 ms
2022-12-23 00:12:36: 64 bytes from 217.25.239.31: icmp_seq=6091 ttl=57 time=10.4 ms
2022-12-23 00:12:51: 64 bytes from 217.25.239.31: icmp_seq=6092 ttl=57 time=9.71 ms
2022-12-23 00:13:06: 64 bytes from 217.25.239.31: icmp_seq=6093 ttl=57 time=11.0 ms
2022-12-23 00:13:21: 64 bytes from 217.25.239.31: icmp_seq=6094 ttl=57 time=11.0 ms
2022-12-23 00:13:36: 64 bytes from 217.25.239.31: icmp_seq=6095 ttl=57 time=9.97 ms
2022-12-23 00:13:51: 64 bytes from 217.25.239.31: icmp_seq=6096 ttl=57 time=10.8 ms
2022-12-23 00:14:06: 64 bytes from 217.25.239.31: icmp_seq=6097 ttl=57 time=10.6 ms
2022-12-23 00:14:21: 64 bytes from 217.25.239.31: icmp_seq=6098 ttl=57 time=10.2 ms
2022-12-23 00:14:36: 64 bytes from 217.25.239.31: icmp_seq=6099 ttl=57 time=10.1 ms
2022-12-23 00:14:51: 64 bytes from 217.25.239.31: icmp_seq=6100 ttl=57 time=10.6 ms
2022-12-23 00:15:06: 64 bytes from 217.25.239.31: icmp_seq=6101 ttl=57 time=10.5 ms
2022-12-23 00:15:21: 64 bytes from 217.25.239.31: icmp_seq=6102 ttl=57 time=10.7 ms
2022-12-23 00:15:36: 64 bytes from 217.25.239.31: icmp_seq=6103 ttl=57 time=9.98 ms
2022-12-23 00:15:51: 64 bytes from 217.25.239.31: icmp_seq=6104 ttl=57 time=10.7 ms
2022-12-23 00:16:06: 64 bytes from 217.25.239.31: icmp_seq=6105 ttl=57 time=10.2 ms
2022-12-23 00:16:21: 64 bytes from 217.25.239.31: icmp_seq=6106 ttl=57 time=9.89 ms
2022-12-23 00:16:36: 64 bytes from 217.25.239.31: icmp_seq=6107 ttl=57 time=9.87 ms
2022-12-23 00:16:51: 64 bytes from 217.25.239.31: icmp_seq=6108 ttl=57 time=10.4 ms
2022-12-23 00:17:06: 64 bytes from 217.25.239.31: icmp_seq=6109 ttl=57 time=9.88 ms
2022-12-23 00:17:21: 64 bytes from 217.25.239.31: icmp_seq=6110 ttl=57 time=10.2 ms
2022-12-23 00:17:36: 64 bytes from 217.25.239.31: icmp_seq=6111 ttl=57 time=10.4 ms
2022-12-23 00:17:51: 64 bytes from 217.25.239.31: icmp_seq=6112 ttl=57 time=9.65 ms
2022-12-23 00:18:06: 64 bytes from 217.25.239.31: icmp_seq=6113 ttl=57 time=9.90 ms
2022-12-23 00:18:21: 64 bytes from 217.25.239.31: icmp_seq=6114 ttl=57 time=9.63 ms
2022-12-23 00:18:36: 64 bytes from 217.25.239.31: icmp_seq=6115 ttl=57 time=10.3 ms
2022-12-23 00:18:51: 64 bytes from 217.25.239.31: icmp_seq=6116 ttl=57 time=10.3 ms
2022-12-23 00:19:06: 64 bytes from 217.25.239.31: icmp_seq=6117 ttl=57 time=10.7 ms
2022-12-23 00:19:21: 64 bytes from 217.25.239.31: icmp_seq=6118 ttl=57 time=10.5 ms
2022-12-23 00:19:36: 64 bytes from 217.25.239.31: icmp_seq=6119 ttl=57 time=10.9 ms
2022-12-23 00:19:51: 64 bytes from 217.25.239.31: icmp_seq=6120 ttl=57 time=10.3 ms
2022-12-23 00:20:06: 64 bytes from 217.25.239.31: icmp_seq=6121 ttl=57 time=10.6 ms
2022-12-23 00:20:21: 64 bytes from 217.25.239.31: icmp_seq=6122 ttl=57 time=10.9 ms
2022-12-23 00:20:36: 64 bytes from 217.25.239.31: icmp_seq=6123 ttl=57 time=10.6 ms
2022-12-23 00:20:51: 64 bytes from 217.25.239.31: icmp_seq=6124 ttl=57 time=10.7 ms
2022-12-23 00:21:06: 64 bytes from 217.25.239.31: icmp_seq=6125 ttl=57 time=10.6 ms
2022-12-23 00:21:21: 64 bytes from 217.25.239.31: icmp_seq=6126 ttl=57 time=10.6 ms
2022-12-23 00:21:36: 64 bytes from 217.25.239.31: icmp_seq=6127 ttl=57 time=10.3 ms
2022-12-23 00:21:51: 64 bytes from 217.25.239.31: icmp_seq=6128 ttl=57 time=10.6 ms
2022-12-23 00:22:06: 64 bytes from 217.25.239.31: icmp_seq=6129 ttl=57 time=10.4 ms
2022-12-23 00:22:21: 64 bytes from 217.25.239.31: icmp_seq=6130 ttl=57 time=10.0 ms
2022-12-23 00:22:36: 64 bytes from 217.25.239.31: icmp_seq=6131 ttl=57 time=10.2 ms
2022-12-23 00:22:51: 64 bytes from 217.25.239.31: icmp_seq=6132 ttl=57 time=9.89 ms
2022-12-23 00:23:06: 64 bytes from 217.25.239.31: icmp_seq=6133 ttl=57 time=10.6 ms
2022-12-23 00:23:21: 64 bytes from 217.25.239.31: icmp_seq=6134 ttl=57 time=9.72 ms
2022-12-23 00:23:36: 64 bytes from 217.25.239.31: icmp_seq=6135 ttl=57 time=10.3 ms
2022-12-23 00:23:51: 64 bytes from 217.25.239.31: icmp_seq=6136 ttl=57 time=10.1 ms
2022-12-23 00:24:06: 64 bytes from 217.25.239.31: icmp_seq=6137 ttl=57 time=10.7 ms
2022-12-23 00:24:21: 64 bytes from 217.25.239.31: icmp_seq=6138 ttl=57 time=10.7 ms
2022-12-23 00:24:36: 64 bytes from 217.25.239.31: icmp_seq=6139 ttl=57 time=10.9 ms
2022-12-23 00:24:51: 64 bytes from 217.25.239.31: icmp_seq=6140 ttl=57 time=9.78 ms
2022-12-23 00:25:06: 64 bytes from 217.25.239.31: icmp_seq=6141 ttl=57 time=9.91 ms
2022-12-23 00:25:21: 64 bytes from 217.25.239.31: icmp_seq=6142 ttl=57 time=9.96 ms
2022-12-23 00:25:36: 64 bytes from 217.25.239.31: icmp_seq=6143 ttl=57 time=10.2 ms
2022-12-23 00:25:51: 64 bytes from 217.25.239.31: icmp_seq=6144 ttl=57 time=9.61 ms
2022-12-23 00:26:06: 64 bytes from 217.25.239.31: icmp_seq=6145 ttl=57 time=10.8 ms
2022-12-23 00:26:21: 64 bytes from 217.25.239.31: icmp_seq=6146 ttl=57 time=10.9 ms
2022-12-23 00:26:36: 64 bytes from 217.25.239.31: icmp_seq=6147 ttl=57 time=9.81 ms
2022-12-23 00:26:51: 64 bytes from 217.25.239.31: icmp_seq=6148 ttl=57 time=10.0 ms
2022-12-23 00:27:06: 64 bytes from 217.25.239.31: icmp_seq=6149 ttl=57 time=10.8 ms
2022-12-23 00:27:21: 64 bytes from 217.25.239.31: icmp_seq=6150 ttl=57 time=9.63 ms
2022-12-23 00:27:36: 64 bytes from 217.25.239.31: icmp_seq=6151 ttl=57 time=9.99 ms
2022-12-23 00:27:51: 64 bytes from 217.25.239.31: icmp_seq=6152 ttl=57 time=11.5 ms
2022-12-23 00:28:06: 64 bytes from 217.25.239.31: icmp_seq=6153 ttl=57 time=10.1 ms
2022-12-23 00:28:21: 64 bytes from 217.25.239.31: icmp_seq=6154 ttl=57 time=9.70 ms
2022-12-23 00:28:36: 64 bytes from 217.25.239.31: icmp_seq=6155 ttl=57 time=9.64 ms
2022-12-23 00:28:51: 64 bytes from 217.25.239.31: icmp_seq=6156 ttl=57 time=10.3 ms
2022-12-23 00:29:06: 64 bytes from 217.25.239.31: icmp_seq=6157 ttl=57 time=9.93 ms
2022-12-23 00:29:21: 64 bytes from 217.25.239.31: icmp_seq=6158 ttl=57 time=10.1 ms
2022-12-23 00:29:36: 64 bytes from 217.25.239.31: icmp_seq=6159 ttl=57 time=10.8 ms
2022-12-23 00:29:51: 64 bytes from 217.25.239.31: icmp_seq=6160 ttl=57 time=11.0 ms
2022-12-23 00:30:06: 64 bytes from 217.25.239.31: icmp_seq=6161 ttl=57 time=10.5 ms
2022-12-23 00:30:21: 64 bytes from 217.25.239.31: icmp_seq=6162 ttl=57 time=10.1 ms
2022-12-23 00:30:36: 64 bytes from 217.25.239.31: icmp_seq=6163 ttl=57 time=10.1 ms
2022-12-23 00:30:51: 64 bytes from 217.25.239.31: icmp_seq=6164 ttl=57 time=38.5 ms
2022-12-23 00:31:06: 64 bytes from 217.25.239.31: icmp_seq=6165 ttl=57 time=16.1 ms
2022-12-23 00:31:21: 64 bytes from 217.25.239.31: icmp_seq=6166 ttl=57 time=28.0 ms
2022-12-23 00:31:36: 64 bytes from 217.25.239.31: icmp_seq=6167 ttl=57 time=10.6 ms
2022-12-23 00:31:51: 64 bytes from 217.25.239.31: icmp_seq=6168 ttl=57 time=18.4 ms
2022-12-23 00:32:06: 64 bytes from 217.25.239.31: icmp_seq=6169 ttl=57 time=9.98 ms
2022-12-23 00:32:21: 64 bytes from 217.25.239.31: icmp_seq=6170 ttl=57 time=9.97 ms
2022-12-23 00:32:36: 64 bytes from 217.25.239.31: icmp_seq=6171 ttl=57 time=9.93 ms
2022-12-23 00:32:51: 64 bytes from 217.25.239.31: icmp_seq=6172 ttl=57 time=10.5 ms
2022-12-23 00:33:06: 64 bytes from 217.25.239.31: icmp_seq=6173 ttl=57 time=10.5 ms
2022-12-23 00:33:21: 64 bytes from 217.25.239.31: icmp_seq=6174 ttl=57 time=9.74 ms
2022-12-23 00:33:36: 64 bytes from 217.25.239.31: icmp_seq=6175 ttl=57 time=10.2 ms
2022-12-23 00:33:51: 64 bytes from 217.25.239.31: icmp_seq=6176 ttl=57 time=11.3 ms
2022-12-23 00:34:06: 64 bytes from 217.25.239.31: icmp_seq=6177 ttl=57 time=9.72 ms
2022-12-23 00:34:21: 64 bytes from 217.25.239.31: icmp_seq=6178 ttl=57 time=10.5 ms
2022-12-23 00:34:36: 64 bytes from 217.25.239.31: icmp_seq=6179 ttl=57 time=30.7 ms
2022-12-23 00:34:51: 64 bytes from 217.25.239.31: icmp_seq=6180 ttl=57 time=9.82 ms
2022-12-23 00:35:06: 64 bytes from 217.25.239.31: icmp_seq=6181 ttl=57 time=10.5 ms
2022-12-23 00:35:21: 64 bytes from 217.25.239.31: icmp_seq=6182 ttl=57 time=9.83 ms
2022-12-23 00:35:36: 64 bytes from 217.25.239.31: icmp_seq=6183 ttl=57 time=9.74 ms
2022-12-23 00:35:51: 64 bytes from 217.25.239.31: icmp_seq=6184 ttl=57 time=11.0 ms
2022-12-23 00:36:06: 64 bytes from 217.25.239.31: icmp_seq=6185 ttl=57 time=10.4 ms
2022-12-23 00:36:21: 64 bytes from 217.25.239.31: icmp_seq=6186 ttl=57 time=10.6 ms
2022-12-23 00:36:36: 64 bytes from 217.25.239.31: icmp_seq=6187 ttl=57 time=10.2 ms
2022-12-23 00:36:51: 64 bytes from 217.25.239.31: icmp_seq=6188 ttl=57 time=9.80 ms
2022-12-23 00:37:07: 64 bytes from 217.25.239.31: icmp_seq=6189 ttl=57 time=10.7 ms
2022-12-23 00:37:22: 64 bytes from 217.25.239.31: icmp_seq=6190 ttl=57 time=11.8 ms
2022-12-23 00:37:37: 64 bytes from 217.25.239.31: icmp_seq=6191 ttl=57 time=10.5 ms
2022-12-23 00:37:52: 64 bytes from 217.25.239.31: icmp_seq=6192 ttl=57 time=10.1 ms
2022-12-23 00:38:07: 64 bytes from 217.25.239.31: icmp_seq=6193 ttl=57 time=10.4 ms
2022-12-23 00:38:22: 64 bytes from 217.25.239.31: icmp_seq=6194 ttl=57 time=10.2 ms
2022-12-23 00:38:37: 64 bytes from 217.25.239.31: icmp_seq=6195 ttl=57 time=9.94 ms
2022-12-23 00:38:52: 64 bytes from 217.25.239.31: icmp_seq=6196 ttl=57 time=9.92 ms
2022-12-23 00:39:07: 64 bytes from 217.25.239.31: icmp_seq=6197 ttl=57 time=9.96 ms
2022-12-23 00:39:22: 64 bytes from 217.25.239.31: icmp_seq=6198 ttl=57 time=10.9 ms
2022-12-23 00:39:37: 64 bytes from 217.25.239.31: icmp_seq=6199 ttl=57 time=10.3 ms
2022-12-23 00:39:52: 64 bytes from 217.25.239.31: icmp_seq=6200 ttl=57 time=11.1 ms
2022-12-23 00:40:07: 64 bytes from 217.25.239.31: icmp_seq=6201 ttl=57 time=11.5 ms
2022-12-23 00:40:22: 64 bytes from 217.25.239.31: icmp_seq=6202 ttl=57 time=10.2 ms
2022-12-23 00:40:37: 64 bytes from 217.25.239.31: icmp_seq=6203 ttl=57 time=9.73 ms
2022-12-23 00:40:52: 64 bytes from 217.25.239.31: icmp_seq=6204 ttl=57 time=10.0 ms
2022-12-23 00:41:07: 64 bytes from 217.25.239.31: icmp_seq=6205 ttl=57 time=10.1 ms
2022-12-23 00:41:22: 64 bytes from 217.25.239.31: icmp_seq=6206 ttl=57 time=9.98 ms
2022-12-23 00:41:37: 64 bytes from 217.25.239.31: icmp_seq=6207 ttl=57 time=11.8 ms
2022-12-23 00:41:52: 64 bytes from 217.25.239.31: icmp_seq=6208 ttl=57 time=9.63 ms
2022-12-23 00:42:07: 64 bytes from 217.25.239.31: icmp_seq=6209 ttl=57 time=10.3 ms
2022-12-23 00:42:22: 64 bytes from 217.25.239.31: icmp_seq=6210 ttl=57 time=10.1 ms
2022-12-23 00:42:37: 64 bytes from 217.25.239.31: icmp_seq=6211 ttl=57 time=10.0 ms
2022-12-23 00:42:52: 64 bytes from 217.25.239.31: icmp_seq=6212 ttl=57 time=10.2 ms
2022-12-23 00:43:07: 64 bytes from 217.25.239.31: icmp_seq=6213 ttl=57 time=10.1 ms
2022-12-23 00:43:22: 64 bytes from 217.25.239.31: icmp_seq=6214 ttl=57 time=9.83 ms
2022-12-23 00:43:37: 64 bytes from 217.25.239.31: icmp_seq=6215 ttl=57 time=9.54 ms
2022-12-23 00:43:52: 64 bytes from 217.25.239.31: icmp_seq=6216 ttl=57 time=9.89 ms
2022-12-23 00:44:07: 64 bytes from 217.25.239.31: icmp_seq=6217 ttl=57 time=9.82 ms
2022-12-23 00:44:22: 64 bytes from 217.25.239.31: icmp_seq=6218 ttl=57 time=9.76 ms
2022-12-23 00:44:37: 64 bytes from 217.25.239.31: icmp_seq=6219 ttl=57 time=9.97 ms
2022-12-23 00:44:52: 64 bytes from 217.25.239.31: icmp_seq=6220 ttl=57 time=9.97 ms
2022-12-23 00:45:07: 64 bytes from 217.25.239.31: icmp_seq=6221 ttl=57 time=11.2 ms
2022-12-23 00:45:22: 64 bytes from 217.25.239.31: icmp_seq=6222 ttl=57 time=12.3 ms
2022-12-23 00:45:37: 64 bytes from 217.25.239.31: icmp_seq=6223 ttl=57 time=9.82 ms
2022-12-23 00:45:52: 64 bytes from 217.25.239.31: icmp_seq=6224 ttl=57 time=9.74 ms
2022-12-23 00:46:07: 64 bytes from 217.25.239.31: icmp_seq=6225 ttl=57 time=10.8 ms
2022-12-23 00:46:22: 64 bytes from 217.25.239.31: icmp_seq=6226 ttl=57 time=10.9 ms
2022-12-23 00:46:37: 64 bytes from 217.25.239.31: icmp_seq=6227 ttl=57 time=10.0 ms
2022-12-23 00:46:52: 64 bytes from 217.25.239.31: icmp_seq=6228 ttl=57 time=9.87 ms
2022-12-23 00:47:07: 64 bytes from 217.25.239.31: icmp_seq=6229 ttl=57 time=10.2 ms
2022-12-23 00:47:22: 64 bytes from 217.25.239.31: icmp_seq=6230 ttl=57 time=9.87 ms
2022-12-23 00:47:37: 64 bytes from 217.25.239.31: icmp_seq=6231 ttl=57 time=10.9 ms
2022-12-23 00:47:52: 64 bytes from 217.25.239.31: icmp_seq=6232 ttl=57 time=10.8 ms
2022-12-23 00:48:07: 64 bytes from 217.25.239.31: icmp_seq=6233 ttl=57 time=9.61 ms
2022-12-23 00:48:22: 64 bytes from 217.25.239.31: icmp_seq=6234 ttl=57 time=10.6 ms
2022-12-23 00:48:37: 64 bytes from 217.25.239.31: icmp_seq=6235 ttl=57 time=9.78 ms
2022-12-23 00:48:52: 64 bytes from 217.25.239.31: icmp_seq=6236 ttl=57 time=10.7 ms
2022-12-23 00:49:07: 64 bytes from 217.25.239.31: icmp_seq=6237 ttl=57 time=9.89 ms
2022-12-23 00:49:22: 64 bytes from 217.25.239.31: icmp_seq=6238 ttl=57 time=9.58 ms
2022-12-23 00:49:37: 64 bytes from 217.25.239.31: icmp_seq=6239 ttl=57 time=10.6 ms
2022-12-23 00:49:52: 64 bytes from 217.25.239.31: icmp_seq=6240 ttl=57 time=10.7 ms
2022-12-23 00:50:07: 64 bytes from 217.25.239.31: icmp_seq=6241 ttl=57 time=9.83 ms
2022-12-23 00:50:22: 64 bytes from 217.25.239.31: icmp_seq=6242 ttl=57 time=9.79 ms
2022-12-23 00:50:37: 64 bytes from 217.25.239.31: icmp_seq=6243 ttl=57 time=9.67 ms
2022-12-23 00:50:52: 64 bytes from 217.25.239.31: icmp_seq=6244 ttl=57 time=9.74 ms
2022-12-23 00:51:07: 64 bytes from 217.25.239.31: icmp_seq=6245 ttl=57 time=9.88 ms
2022-12-23 00:51:22: 64 bytes from 217.25.239.31: icmp_seq=6246 ttl=57 time=9.87 ms
2022-12-23 00:51:37: 64 bytes from 217.25.239.31: icmp_seq=6247 ttl=57 time=9.97 ms
2022-12-23 00:51:52: 64 bytes from 217.25.239.31: icmp_seq=6248 ttl=57 time=11.0 ms
2022-12-23 00:52:07: 64 bytes from 217.25.239.31: icmp_seq=6249 ttl=57 time=10.1 ms
2022-12-23 00:52:22: 64 bytes from 217.25.239.31: icmp_seq=6250 ttl=57 time=10.0 ms
2022-12-23 00:52:37: 64 bytes from 217.25.239.31: icmp_seq=6251 ttl=57 time=9.66 ms
2022-12-23 00:52:52: 64 bytes from 217.25.239.31: icmp_seq=6252 ttl=57 time=10.1 ms
2022-12-23 00:53:07: 64 bytes from 217.25.239.31: icmp_seq=6253 ttl=57 time=9.95 ms
2022-12-23 00:53:22: 64 bytes from 217.25.239.31: icmp_seq=6254 ttl=57 time=11.1 ms
2022-12-23 00:53:37: 64 bytes from 217.25.239.31: icmp_seq=6255 ttl=57 time=9.97 ms
2022-12-23 00:53:52: 64 bytes from 217.25.239.31: icmp_seq=6256 ttl=57 time=11.0 ms
2022-12-23 00:54:07: 64 bytes from 217.25.239.31: icmp_seq=6257 ttl=57 time=9.88 ms
2022-12-23 00:54:22: 64 bytes from 217.25.239.31: icmp_seq=6258 ttl=57 time=10.1 ms
2022-12-23 00:54:37: 64 bytes from 217.25.239.31: icmp_seq=6259 ttl=57 time=10.3 ms
2022-12-23 00:54:52: 64 bytes from 217.25.239.31: icmp_seq=6260 ttl=57 time=11.4 ms
2022-12-23 00:55:07: 64 bytes from 217.25.239.31: icmp_seq=6261 ttl=57 time=10.2 ms
2022-12-23 00:55:22: 64 bytes from 217.25.239.31: icmp_seq=6262 ttl=57 time=10.1 ms
2022-12-23 00:55:37: 64 bytes from 217.25.239.31: icmp_seq=6263 ttl=57 time=9.61 ms
2022-12-23 00:55:52: 64 bytes from 217.25.239.31: icmp_seq=6264 ttl=57 time=10.0 ms
2022-12-23 00:56:07: 64 bytes from 217.25.239.31: icmp_seq=6265 ttl=57 time=9.93 ms
2022-12-23 00:56:22: 64 bytes from 217.25.239.31: icmp_seq=6266 ttl=57 time=10.1 ms
2022-12-23 00:56:37: 64 bytes from 217.25.239.31: icmp_seq=6267 ttl=57 time=9.86 ms
2022-12-23 00:56:52: 64 bytes from 217.25.239.31: icmp_seq=6268 ttl=57 time=9.96 ms
2022-12-23 00:57:07: 64 bytes from 217.25.239.31: icmp_seq=6269 ttl=57 time=9.96 ms
2022-12-23 00:57:22: 64 bytes from 217.25.239.31: icmp_seq=6270 ttl=57 time=9.73 ms
2022-12-23 00:57:37: 64 bytes from 217.25.239.31: icmp_seq=6271 ttl=57 time=9.94 ms
2022-12-23 00:57:52: 64 bytes from 217.25.239.31: icmp_seq=6272 ttl=57 time=10.3 ms
2022-12-23 00:58:07: 64 bytes from 217.25.239.31: icmp_seq=6273 ttl=57 time=10.4 ms
2022-12-23 00:58:22: 64 bytes from 217.25.239.31: icmp_seq=6274 ttl=57 time=9.85 ms
2022-12-23 00:58:37: 64 bytes from 217.25.239.31: icmp_seq=6275 ttl=57 time=10.4 ms
2022-12-23 00:58:52: 64 bytes from 217.25.239.31: icmp_seq=6276 ttl=57 time=10.3 ms
2022-12-23 00:59:07: 64 bytes from 217.25.239.31: icmp_seq=6277 ttl=57 time=9.83 ms
2022-12-23 00:59:22: 64 bytes from 217.25.239.31: icmp_seq=6278 ttl=57 time=10.6 ms
2022-12-23 00:59:37: 64 bytes from 217.25.239.31: icmp_seq=6279 ttl=57 time=9.75 ms
2022-12-23 00:59:52: 64 bytes from 217.25.239.31: icmp_seq=6280 ttl=57 time=10.5 ms
2022-12-23 01:00:07: 64 bytes from 217.25.239.31: icmp_seq=6281 ttl=57 time=9.93 ms
2022-12-23 01:00:22: 64 bytes from 217.25.239.31: icmp_seq=6282 ttl=57 time=12.0 ms
2022-12-23 01:00:37: 64 bytes from 217.25.239.31: icmp_seq=6283 ttl=57 time=10.3 ms
2022-12-23 01:00:52: 64 bytes from 217.25.239.31: icmp_seq=6284 ttl=57 time=9.73 ms
2022-12-23 01:01:07: 64 bytes from 217.25.239.31: icmp_seq=6285 ttl=57 time=10.9 ms
2022-12-23 01:01:22: 64 bytes from 217.25.239.31: icmp_seq=6286 ttl=57 time=9.94 ms
2022-12-23 01:01:37: 64 bytes from 217.25.239.31: icmp_seq=6287 ttl=57 time=10.5 ms
2022-12-23 01:01:52: 64 bytes from 217.25.239.31: icmp_seq=6288 ttl=57 time=10.2 ms
2022-12-23 01:02:07: 64 bytes from 217.25.239.31: icmp_seq=6289 ttl=57 time=9.88 ms
2022-12-23 01:02:22: 64 bytes from 217.25.239.31: icmp_seq=6290 ttl=57 time=10.5 ms
2022-12-23 01:02:37: 64 bytes from 217.25.239.31: icmp_seq=6291 ttl=57 time=11.1 ms
2022-12-23 01:02:52: 64 bytes from 217.25.239.31: icmp_seq=6292 ttl=57 time=10.4 ms
2022-12-23 01:03:07: 64 bytes from 217.25.239.31: icmp_seq=6293 ttl=57 time=9.87 ms
2022-12-23 01:03:22: 64 bytes from 217.25.239.31: icmp_seq=6294 ttl=57 time=9.85 ms
2022-12-23 01:03:37: 64 bytes from 217.25.239.31: icmp_seq=6295 ttl=57 time=10.6 ms
2022-12-23 01:03:52: 64 bytes from 217.25.239.31: icmp_seq=6296 ttl=57 time=11.3 ms
2022-12-23 01:04:07: 64 bytes from 217.25.239.31: icmp_seq=6297 ttl=57 time=10.8 ms
2022-12-23 01:04:22: 64 bytes from 217.25.239.31: icmp_seq=6298 ttl=57 time=9.96 ms
2022-12-23 01:04:37: 64 bytes from 217.25.239.31: icmp_seq=6299 ttl=57 time=10.5 ms
2022-12-23 01:04:52: 64 bytes from 217.25.239.31: icmp_seq=6300 ttl=57 time=10.1 ms
2022-12-23 01:05:07: 64 bytes from 217.25.239.31: icmp_seq=6301 ttl=57 time=9.99 ms
2022-12-23 01:05:22: 64 bytes from 217.25.239.31: icmp_seq=6302 ttl=57 time=10.4 ms
2022-12-23 01:05:37: 64 bytes from 217.25.239.31: icmp_seq=6303 ttl=57 time=9.72 ms
2022-12-23 01:05:52: 64 bytes from 217.25.239.31: icmp_seq=6304 ttl=57 time=10.7 ms
2022-12-23 01:06:07: 64 bytes from 217.25.239.31: icmp_seq=6305 ttl=57 time=9.90 ms
2022-12-23 01:06:22: 64 bytes from 217.25.239.31: icmp_seq=6306 ttl=57 time=9.76 ms
2022-12-23 01:06:37: 64 bytes from 217.25.239.31: icmp_seq=6307 ttl=57 time=9.82 ms
2022-12-23 01:06:52: 64 bytes from 217.25.239.31: icmp_seq=6308 ttl=57 time=10.4 ms
2022-12-23 01:07:07: 64 bytes from 217.25.239.31: icmp_seq=6309 ttl=57 time=10.8 ms
2022-12-23 01:07:22: 64 bytes from 217.25.239.31: icmp_seq=6310 ttl=57 time=10.1 ms
2022-12-23 01:07:38: 64 bytes from 217.25.239.31: icmp_seq=6311 ttl=57 time=9.92 ms
2022-12-23 01:07:53: 64 bytes from 217.25.239.31: icmp_seq=6312 ttl=57 time=10.0 ms
2022-12-23 01:08:08: 64 bytes from 217.25.239.31: icmp_seq=6313 ttl=57 time=10.3 ms
2022-12-23 01:08:23: 64 bytes from 217.25.239.31: icmp_seq=6314 ttl=57 time=14.5 ms
2022-12-23 01:08:38: 64 bytes from 217.25.239.31: icmp_seq=6315 ttl=57 time=9.82 ms
2022-12-23 01:08:53: 64 bytes from 217.25.239.31: icmp_seq=6316 ttl=57 time=9.77 ms
2022-12-23 01:09:08: 64 bytes from 217.25.239.31: icmp_seq=6317 ttl=57 time=10.8 ms
2022-12-23 01:09:23: 64 bytes from 217.25.239.31: icmp_seq=6318 ttl=57 time=10.2 ms
2022-12-23 01:09:38: 64 bytes from 217.25.239.31: icmp_seq=6319 ttl=57 time=10.7 ms
2022-12-23 01:09:53: 64 bytes from 217.25.239.31: icmp_seq=6320 ttl=57 time=10.1 ms
2022-12-23 01:10:08: 64 bytes from 217.25.239.31: icmp_seq=6321 ttl=57 time=10.2 ms
2022-12-23 01:10:23: 64 bytes from 217.25.239.31: icmp_seq=6322 ttl=57 time=9.80 ms
2022-12-23 01:10:38: 64 bytes from 217.25.239.31: icmp_seq=6323 ttl=57 time=10.3 ms
2022-12-23 01:10:53: 64 bytes from 217.25.239.31: icmp_seq=6324 ttl=57 time=10.5 ms
2022-12-23 01:11:08: 64 bytes from 217.25.239.31: icmp_seq=6325 ttl=57 time=10.8 ms
2022-12-23 01:11:23: 64 bytes from 217.25.239.31: icmp_seq=6326 ttl=57 time=10.6 ms
2022-12-23 01:11:38: 64 bytes from 217.25.239.31: icmp_seq=6327 ttl=57 time=9.88 ms
2022-12-23 01:11:53: 64 bytes from 217.25.239.31: icmp_seq=6328 ttl=57 time=9.85 ms
2022-12-23 01:12:08: 64 bytes from 217.25.239.31: icmp_seq=6329 ttl=57 time=10.2 ms
2022-12-23 01:12:23: 64 bytes from 217.25.239.31: icmp_seq=6330 ttl=57 time=10.1 ms
2022-12-23 01:12:38: 64 bytes from 217.25.239.31: icmp_seq=6331 ttl=57 time=9.87 ms
2022-12-23 01:12:53: 64 bytes from 217.25.239.31: icmp_seq=6332 ttl=57 time=10.8 ms
2022-12-23 01:13:08: 64 bytes from 217.25.239.31: icmp_seq=6333 ttl=57 time=9.85 ms
2022-12-23 01:13:23: 64 bytes from 217.25.239.31: icmp_seq=6334 ttl=57 time=10.7 ms
2022-12-23 01:13:38: 64 bytes from 217.25.239.31: icmp_seq=6335 ttl=57 time=10.7 ms
2022-12-23 01:13:53: 64 bytes from 217.25.239.31: icmp_seq=6336 ttl=57 time=10.00 ms
2022-12-23 01:14:08: 64 bytes from 217.25.239.31: icmp_seq=6337 ttl=57 time=10.6 ms
2022-12-23 01:14:23: 64 bytes from 217.25.239.31: icmp_seq=6338 ttl=57 time=10.4 ms
2022-12-23 01:14:38: 64 bytes from 217.25.239.31: icmp_seq=6339 ttl=57 time=10.5 ms
